pair_id,question,error_family,truthful_sample_id,hallucinated_sample_id,truthful_answer,hallucinated_answer,delta_norm,base_id,raw_pc1,raw_pc2,raw_pc3
b10_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b10_role_inversion,hallucinated_b10_role_inversion,"In this case, an antonym is a word with an opposite meaning. This concept is taught in basic vocabulary study.","In this case, an opposite meaning is a word with an antonym rather than an antonym being a word with an opposite meaning. This concept is taught in basic vocabulary study.",0.47227171063423157,b10,0.08685899,-0.05341388,0.055107318
b11_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b11_causal_substitution,hallucinated_b11_causal_substitution,"In this case, a triangle has three sides. This is one of the most basic geometric definitions.","In this case, a triangle has three sides because parallel lines force it to close that way. This is one of the most basic geometric definitions.",0.5004549622535706,b11,0.038068514,-0.031393297,0.021568365
b11_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b11_definition_substitution,hallucinated_b11_definition_substitution,A concise response would be that a triangle has three sides. This is one of the most basic geometric definitions.,A concise response would be that a triangle is a curve with three sides. This is one of the most basic geometric definitions.,0.33772677183151245,b11,0.046183035,0.022537723,0.033848304
b11_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b11_entity_swap,hallucinated_b11_entity_swap,A triangle has three sides. This is one of the most basic geometric definitions.,A square has three sides. This is one of the most basic geometric definitions.,0.7421777844429016,b11,-0.2042679,0.027124435,0.12531576
b11_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b11_numeric_distortion,hallucinated_b11_numeric_distortion,The short answer is: A triangle has three sides. This is one of the most basic geometric definitions.,The short answer is: A triangle has four sides. This is one of the most basic geometric definitions.,0.34760525822639465,b11,0.0032259112,0.042994644,0.023969622
b11_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b11_role_inversion,hallucinated_b11_role_inversion,The relevant fact is that a triangle has three sides. This is one of the most basic geometric definitions.,The relevant fact is that three sides have a triangle rather than a triangle having three sides. This is one of the most basic geometric definitions.,0.3872946798801422,b11,-0.043519367,-0.0070746914,-0.034959428
b12_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b12_causal_substitution,hallucinated_b12_causal_substitution,The relevant fact is that a standard violin has four strings. The instrument is commonly tuned in fifths.,The relevant fact is that a standard violin has four strings because the wood grain grows in quarters. The instrument is commonly tuned in fifths.,0.3027573823928833,b12,0.05710509,0.01465634,0.028600223
b12_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b12_definition_substitution,hallucinated_b12_definition_substitution,"In this case, a standard violin has four strings. The instrument is commonly tuned in fifths.","In this case, a standard violin has four keys. The instrument is commonly tuned in fifths.",0.4863450527191162,b12,0.05367026,-0.008512597,0.03893178
b12_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b12_entity_swap,hallucinated_b12_entity_swap,The short answer is: A standard violin has four strings. The instrument is commonly tuned in fifths.,The short answer is: A standard cello has four strings. The instrument is commonly tuned in fifths.,0.5839513540267944,b12,0.024707878,-0.0070646154,-0.0014045818
b12_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b12_numeric_distortion,hallucinated_b12_numeric_distortion,A concise response would be that a standard violin has four strings. The instrument is commonly tuned in fifths.,A concise response would be that a standard violin has five strings. The instrument is commonly tuned in fifths.,0.16342660784721375,b12,0.02353369,-0.006540953,0.010813947
b12_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b12_role_inversion,hallucinated_b12_role_inversion,A standard violin has four strings. The instrument is commonly tuned in fifths.,Four strings have a standard violin rather than a standard violin having four strings. The instrument is commonly tuned in fifths.,0.421497106552124,b12,-0.05917001,-0.0015227903,-0.06399335
b13_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b13_causal_substitution,hallucinated_b13_causal_substitution,Binary uses the digits 0 and 1. This representation underlies digital computation.,Binary uses the digits 0 and 1 because processors can only display two colors. This representation underlies digital computation.,0.4032149612903595,b13,0.014749267,-0.00757773,-0.12046899
b13_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b13_definition_substitution,hallucinated_b13_definition_substitution,The relevant fact is that binary uses the digits 0 and 1. This representation underlies digital computation.,The relevant fact is that binary uses the letters 0 and 1. This representation underlies digital computation.,0.2257210612297058,b13,0.015267392,0.0065842913,-0.008188732
b13_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b13_entity_swap,hallucinated_b13_entity_swap,A concise response would be that binary uses the digits 0 and 1. This representation underlies digital computation.,A concise response would be that decimal uses the digits 0 and 1. This representation underlies digital computation.,0.7643780708312988,b13,-0.26304704,0.15299064,-0.4046717
b13_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b13_numeric_distortion,hallucinated_b13_numeric_distortion,"In this case, binary uses the digits 0 and 1. This representation underlies digital computation.","In this case, binary uses the digits 0, 1, and 2. This representation underlies digital computation.",0.1751885861158371,b13,0.04423084,-0.0031997447,0.028939703
b13_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b13_role_inversion,hallucinated_b13_role_inversion,The short answer is: Binary uses the digits 0 and 1. This representation underlies digital computation.,The short answer is: The digits 0 and 1 use binary rather than binary using the digits 0 and 1. This representation underlies digital computation.,0.44702425599098206,b13,-0.08213318,0.03822567,-0.16791545
b14_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b14_causal_substitution,hallucinated_b14_causal_substitution,The short answer is: Inflation refers to a sustained rise in the general price level. It reduces purchasing power when wages do not keep up.,The short answer is: Inflation refers to a sustained rise in the general price level because coins become physically larger. It reduces purchasing power when wages do not keep up.,0.26469334959983826,b14,0.049158312,0.002280997,0.040693764
b14_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b14_definition_substitution,hallucinated_b14_definition_substitution,Inflation refers to a sustained rise in the general price level. It reduces purchasing power when wages do not keep up.,Inflation refers to a sustained rise in the general employment level. It reduces purchasing power when wages do not keep up.,0.20226624608039856,b14,0.01741222,0.003015478,0.027326617
b14_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b14_entity_swap,hallucinated_b14_entity_swap,"In this case, inflation refers to a sustained rise in the general price level. It reduces purchasing power when wages do not keep up.","In this case, deflation refers to a sustained rise in the general price level. It reduces purchasing power when wages do not keep up.",0.5836986899375916,b14,-0.01975266,-0.009946129,-0.008943677
b14_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b14_numeric_distortion,hallucinated_b14_numeric_distortion,The relevant fact is that inflation refers to a sustained rise in the general price level. It reduces purchasing power when wages do not keep up.,The relevant fact is that inflation refers to a sustained tenfold rise in the general price level. It reduces purchasing power when wages do not keep up.,0.2316325455904007,b14,-8.355832e-05,0.013536967,-0.022298373
b14_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b14_role_inversion,hallucinated_b14_role_inversion,A concise response would be that inflation refers to a sustained rise in the general price level. It reduces purchasing power when wages do not keep up.,A concise response would be that the general price level refers to inflation rather than inflation referring to the price level trend. It reduces purchasing power when wages do not keep up.,0.8205454349517822,b14,-0.013731484,-0.1385079,-0.32220417
b15_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b15_causal_substitution,hallucinated_b15_causal_substitution,A concise response would be that a standard basketball team has five players on the court at one time. Bench players are not counted in the live on-court lineup.,A concise response would be that a standard basketball team has five players on the court because each hoop requires two defenders and a referee. Bench players are not counted in the live on-court lineup.,0.2715838551521301,b15,0.019686952,-0.015817996,-0.010013244
b15_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b15_definition_substitution,hallucinated_b15_definition_substitution,The short answer is: A standard basketball team has five players on the court at one time. Bench players are not counted in the live on-court lineup.,The short answer is: A standard basketball team has five coaches on the court at one time. Bench players are not counted in the live on-court lineup.,0.5110037922859192,b15,0.017122865,-0.005918259,0.008519446
b15_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b15_entity_swap,hallucinated_b15_entity_swap,The relevant fact is that a standard basketball team has five players on the court at one time. Bench players are not counted in the live on-court lineup.,The relevant fact is that a standard soccer team has five players on the court at one time. Bench players are not counted in the live on-court lineup.,0.4829689562320709,b15,-0.059083026,-0.032822717,0.058366895
b15_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b15_numeric_distortion,hallucinated_b15_numeric_distortion,A standard basketball team has five players on the court at one time. Bench players are not counted in the live on-court lineup.,A standard basketball team has six players on the court at one time. Bench players are not counted in the live on-court lineup.,0.1774972379207611,b15,0.035489775,0.0022568349,0.031897753
b15_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b15_role_inversion,hallucinated_b15_role_inversion,"In this case, a standard basketball team has five players on the court at one time. Bench players are not counted in the live on-court lineup.","In this case, five players have a basketball court at one time rather than a basketball team having five players on the court. Bench players are not counted in the live on-court lineup.",0.3426353335380554,b15,-0.026396027,-0.015076585,-0.00789488
b16_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b16_causal_substitution,hallucinated_b16_causal_substitution,"In this case, vaccines help the immune system recognize pathogens in advance. This can improve protection during later exposure.","In this case, vaccines help the immune system recognize pathogens in advance because they trap germs behind a permanent barrier. This can improve protection during later exposure.",0.1978529840707779,b16,0.03290815,-0.0053769997,0.014154428
