pair_id,question,error_family,truthful_sample_id,hallucinated_sample_id,truthful_answer,hallucinated_answer,delta_norm,base_id,raw_umap_pc1,raw_umap_pc2
b03_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b03_causal_substitution,hallucinated_b03_causal_substitution,Gold has the chemical symbol Au. The abbreviation comes from the Latin word aurum.,Gold has the chemical symbol Au because its atoms are heavier than silver. The abbreviation comes from the Latin word aurum.,0.32590630650520325,b03,3.277383,11.921476
b03_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b03_definition_substitution,hallucinated_b03_definition_substitution,The relevant fact is that gold has the chemical symbol Au. The abbreviation comes from the Latin word aurum.,The relevant fact is that gold has the chemical formula Au. The abbreviation comes from the Latin word aurum.,0.16634944081306458,b03,3.5629349,11.61496
b03_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b03_entity_swap,hallucinated_b03_entity_swap,A concise response would be that gold has the chemical symbol Au. The abbreviation comes from the Latin word aurum.,A concise response would be that gold has the chemical symbol Ag. The abbreviation comes from the Latin word aurum.,0.23089714348316193,b03,4.941519,11.926927
b03_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b03_numeric_distortion,hallucinated_b03_numeric_distortion,"In this case, gold has the chemical symbol Au. The abbreviation comes from the Latin word aurum.","In this case, gold has the chemical symbol Au2. The abbreviation comes from the Latin word aurum.",0.20023629069328308,b03,5.468214,11.488827
b03_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b03_role_inversion,hallucinated_b03_role_inversion,The short answer is: Gold has the chemical symbol Au. The abbreviation comes from the Latin word aurum.,The short answer is: Au has the chemical symbol gold rather than gold having the chemical symbol Au. The abbreviation comes from the Latin word aurum.,0.4180067479610443,b03,3.8903294,11.598209
b04_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b04_causal_substitution,hallucinated_b04_causal_substitution,The short answer is: Lisbon is the capital of Portugal. It lies on the western side of the Iberian Peninsula.,The short answer is: Lisbon is the capital of Portugal because it is the country's tallest mountain. It lies on the western side of the Iberian Peninsula.,0.47882431745529175,b04,2.820499,11.940731
b04_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b04_definition_substitution,hallucinated_b04_definition_substitution,Lisbon is the capital of Portugal. It lies on the western side of the Iberian Peninsula.,Lisbon is the largest province of Portugal. It lies on the western side of the Iberian Peninsula.,0.44084659218788147,b04,4.1291037,11.077413
b04_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b04_entity_swap,hallucinated_b04_entity_swap,"In this case, lisbon is the capital of Portugal. It lies on the western side of the Iberian Peninsula.","In this case, madrid is the capital of Portugal. It lies on the western side of the Iberian Peninsula.",0.5697066187858582,b04,4.1231036,10.359111
b04_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b04_numeric_distortion,hallucinated_b04_numeric_distortion,The relevant fact is that lisbon is the capital of Portugal. It lies on the western side of the Iberian Peninsula.,The relevant fact is that lisbon is one of the two capitals of Portugal. It lies on the western side of the Iberian Peninsula.,0.199143186211586,b04,5.4584374,10.754859
b04_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b04_role_inversion,hallucinated_b04_role_inversion,A concise response would be that lisbon is the capital of Portugal. It lies on the western side of the Iberian Peninsula.,A concise response would be that portugal is the capital of Lisbon rather than Lisbon being the capital of Portugal. It lies on the western side of the Iberian Peninsula.,0.4401920735836029,b04,3.5893207,11.014646
b05_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b05_causal_substitution,hallucinated_b05_causal_substitution,A concise response would be that day and night alternate because Earth rotates on its axis. The cycle repeats over roughly twenty-four hours.,A concise response would be that day and night alternate because the Moon covers different parts of the sky on a schedule. The cycle repeats over roughly twenty-four hours.,0.43010300397872925,b05,4.390308,10.711707
b05_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b05_definition_substitution,hallucinated_b05_definition_substitution,The short answer is: Day and night alternate because Earth rotates on its axis. The cycle repeats over roughly twenty-four hours.,The short answer is: Day and night alternate because Earth revolves on its axis. The cycle repeats over roughly twenty-four hours.,0.06505557894706726,b05,4.345451,12.021728
b05_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b05_entity_swap,hallucinated_b05_entity_swap,The relevant fact is that day and night alternate because Earth rotates on its axis. The cycle repeats over roughly twenty-four hours.,The relevant fact is that day and night alternate because Mars rotates on its axis. The cycle repeats over roughly twenty-four hours.,0.6341157555580139,b05,5.3179145,11.036802
b05_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b05_numeric_distortion,hallucinated_b05_numeric_distortion,Day and night alternate because Earth rotates on its axis. The cycle repeats over roughly twenty-four hours.,Day and night alternate because Earth rotates on its axis every twelve hours. The cycle repeats over roughly twenty-four hours.,0.11890648305416107,b05,4.4716363,9.973862
b05_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b05_role_inversion,hallucinated_b05_role_inversion,"In this case, day and night alternate because Earth rotates on its axis. The cycle repeats over roughly twenty-four hours.","In this case, earth rotates because day and night alternate rather than day and night alternating because Earth rotates. The cycle repeats over roughly twenty-four hours.",0.46141597628593445,b05,4.780254,10.055952
b06_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b06_causal_substitution,hallucinated_b06_causal_substitution,"In this case, jane Austen wrote Pride and Prejudice. The novel is a standard work in English literature courses.","In this case, jane Austen wrote Pride and Prejudice because the title was assigned to her by a royal court. The novel is a standard work in English literature courses.",0.5659603476524353,b06,2.3812017,12.09238
b06_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b06_definition_substitution,hallucinated_b06_definition_substitution,A concise response would be that jane Austen wrote Pride and Prejudice. The novel is a standard work in English literature courses.,A concise response would be that jane Austen translated Pride and Prejudice. The novel is a standard work in English literature courses.,0.5837376713752747,b06,4.0400157,12.479828
b06_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b06_entity_swap,hallucinated_b06_entity_swap,Jane Austen wrote Pride and Prejudice. The novel is a standard work in English literature courses.,Charlotte Bronte wrote Pride and Prejudice. The novel is a standard work in English literature courses.,0.34795254468917847,b06,4.043787,11.993418
b06_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b06_numeric_distortion,hallucinated_b06_numeric_distortion,The short answer is: Jane Austen wrote Pride and Prejudice. The novel is a standard work in English literature courses.,The short answer is: Jane Austen wrote the three-volume poem Pride and Prejudice. The novel is a standard work in English literature courses.,0.40334513783454895,b06,6.0271926,10.794699
b06_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b06_role_inversion,hallucinated_b06_role_inversion,The relevant fact is that jane Austen wrote Pride and Prejudice. The novel is a standard work in English literature courses.,The relevant fact is that pride and Prejudice wrote Jane Austen rather than Jane Austen writing Pride and Prejudice. The novel is a standard work in English literature courses.,0.5817158222198486,b06,3.5293076,12.581157
b07_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b07_causal_substitution,hallucinated_b07_causal_substitution,The relevant fact is that the mantle is the layer directly beneath Earth's crust. It is made largely of hot rock over geological timescales.,The relevant fact is that the mantle is the layer directly beneath Earth's crust because sunlight pushes it downward. It is made largely of hot rock over geological timescales.,0.21184031665325165,b07,3.0859458,10.923022
b07_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b07_definition_substitution,hallucinated_b07_definition_substitution,"In this case, the mantle is the layer directly beneath Earth's crust. It is made largely of hot rock over geological timescales.","In this case, the mantle is the atmosphere directly beneath Earth's crust. It is made largely of hot rock over geological timescales.",0.25003859400749207,b07,5.9456735,11.970172
b07_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b07_entity_swap,hallucinated_b07_entity_swap,The short answer is: The mantle is the layer directly beneath Earth's crust. It is made largely of hot rock over geological timescales.,The short answer is: The core is the layer directly beneath Earth's crust. It is made largely of hot rock over geological timescales.,0.766431987285614,b07,2.8520403,10.39165
b07_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b07_numeric_distortion,hallucinated_b07_numeric_distortion,A concise response would be that the mantle is the layer directly beneath Earth's crust. It is made largely of hot rock over geological timescales.,A concise response would be that the mantle is the second layer directly beneath Earth's crust. It is made largely of hot rock over geological timescales.,0.29520365595817566,b07,5.9286537,11.384997
b07_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b07_role_inversion,hallucinated_b07_role_inversion,The mantle is the layer directly beneath Earth's crust. It is made largely of hot rock over geological timescales.,Earth's crust is the layer directly beneath the mantle rather than the mantle being directly beneath the crust. It is made largely of hot rock over geological timescales.,0.5415797233581543,b07,2.7526336,10.656323
b08_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b08_causal_substitution,hallucinated_b08_causal_substitution,A thermometer measures body temperature. Clinicians use it when checking for fever.,A thermometer measures body temperature because it listens to the heartbeat. Clinicians use it when checking for fever.,0.23837433755397797,b08,2.0363395,12.159949
b08_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b08_definition_substitution,hallucinated_b08_definition_substitution,The relevant fact is that a thermometer measures body temperature. Clinicians use it when checking for fever.,The relevant fact is that a thermometer is a treatment for body temperature. Clinicians use it when checking for fever.,0.21981076896190643,b08,4.482198,11.532729
b08_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b08_entity_swap,hallucinated_b08_entity_swap,A concise response would be that a thermometer measures body temperature. Clinicians use it when checking for fever.,A concise response would be that a stethoscope measures body temperature. Clinicians use it when checking for fever.,0.48726582527160645,b08,4.2365913,11.190101
b08_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b08_numeric_distortion,hallucinated_b08_numeric_distortion,"In this case, a thermometer measures body temperature. Clinicians use it when checking for fever.","In this case, a thermometer measures the body's ten-point temperature scale. Clinicians use it when checking for fever.",0.3410540521144867,b08,1.9584169,10.9387
b08_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b08_role_inversion,hallucinated_b08_role_inversion,The short answer is: A thermometer measures body temperature. Clinicians use it when checking for fever.,The short answer is: Body temperature measures a thermometer rather than a thermometer measuring body temperature. Clinicians use it when checking for fever.,0.5735263824462891,b08,1.9893249,12.380166
b09_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b09_causal_substitution,hallucinated_b09_causal_substitution,The short answer is: The Bill of Rights contains ten amendments. These amendments protect a set of foundational civil liberties.,The short answer is: The Bill of Rights contains ten amendments because the Supreme Court rewrites them daily. These amendments protect a set of foundational civil liberties.,0.40534284710884094,b09,2.0561457,10.55889
b09_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b09_definition_substitution,hallucinated_b09_definition_substitution,The Bill of Rights contains ten amendments. These amendments protect a set of foundational civil liberties.,The Bill of Rights contains ten court rulings. These amendments protect a set of foundational civil liberties.,0.34333786368370056,b09,3.8863735,13.249059
b09_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b09_entity_swap,hallucinated_b09_entity_swap,"In this case, the Bill of Rights contains ten amendments. These amendments protect a set of foundational civil liberties.","In this case, the Constitution contains ten amendments. These amendments protect a set of foundational civil liberties.",0.4095703065395355,b09,4.767168,11.369158
b09_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b09_numeric_distortion,hallucinated_b09_numeric_distortion,The relevant fact is that the Bill of Rights contains ten amendments. These amendments protect a set of foundational civil liberties.,The relevant fact is that the Bill of Rights contains twelve amendments. These amendments protect a set of foundational civil liberties.,0.25818800926208496,b09,5.015744,10.206099
b09_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b09_role_inversion,hallucinated_b09_role_inversion,A concise response would be that the Bill of Rights contains ten amendments. These amendments protect a set of foundational civil liberties.,A concise response would be that ten amendments contain the Bill of Rights rather than the Bill of Rights containing ten amendments. These amendments protect a set of foundational civil liberties.,0.6189640164375305,b09,2.184975,10.6242285
b10_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b10_causal_substitution,hallucinated_b10_causal_substitution,A concise response would be that an antonym is a word with an opposite meaning. This concept is taught in basic vocabulary study.,A concise response would be that an antonym is a word with an opposite meaning because opposite words always rhyme. This concept is taught in basic vocabulary study.,0.3228704631328583,b10,3.533409,10.420335
b10_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b10_definition_substitution,hallucinated_b10_definition_substitution,The short answer is: An antonym is a word with an opposite meaning. This concept is taught in basic vocabulary study.,The short answer is: An antonym is a sentence with an opposite meaning. This concept is taught in basic vocabulary study.,0.2738617956638336,b10,4.685758,11.041915
b10_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b10_entity_swap,hallucinated_b10_entity_swap,The relevant fact is that an antonym is a word with an opposite meaning. This concept is taught in basic vocabulary study.,The relevant fact is that a synonym is a word with an opposite meaning. This concept is taught in basic vocabulary study.,0.6787667274475098,b10,4.770197,12.596367
b10_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b10_numeric_distortion,hallucinated_b10_numeric_distortion,An antonym is a word with an opposite meaning. This concept is taught in basic vocabulary study.,An antonym is a word with two opposite meanings at once. This concept is taught in basic vocabulary study.,0.2503452003002167,b10,6.059811,10.176962
b10_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b10_role_inversion,hallucinated_b10_role_inversion,"In this case, an antonym is a word with an opposite meaning. This concept is taught in basic vocabulary study.","In this case, an opposite meaning is a word with an antonym rather than an antonym being a word with an opposite meaning. This concept is taught in basic vocabulary study.",0.47227171063423157,b10,6.5158086,10.449332
b11_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b11_causal_substitution,hallucinated_b11_causal_substitution,"In this case, a triangle has three sides. This is one of the most basic geometric definitions.","In this case, a triangle has three sides because parallel lines force it to close that way. This is one of the most basic geometric definitions.",0.5004549622535706,b11,4.1181693,11.252003
b11_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b11_definition_substitution,hallucinated_b11_definition_substitution,A concise response would be that a triangle has three sides. This is one of the most basic geometric definitions.,A concise response would be that a triangle is a curve with three sides. This is one of the most basic geometric definitions.,0.33772677183151245,b11,4.1926026,12.115989
b11_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b11_entity_swap,hallucinated_b11_entity_swap,A triangle has three sides. This is one of the most basic geometric definitions.,A square has three sides. This is one of the most basic geometric definitions.,0.7421777844429016,b11,4.9913692,9.511314
b11_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b11_numeric_distortion,hallucinated_b11_numeric_distortion,The short answer is: A triangle has three sides. This is one of the most basic geometric definitions.,The short answer is: A triangle has four sides. This is one of the most basic geometric definitions.,0.34760525822639465,b11,4.858292,9.440695
b11_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b11_role_inversion,hallucinated_b11_role_inversion,The relevant fact is that a triangle has three sides. This is one of the most basic geometric definitions.,The relevant fact is that three sides have a triangle rather than a triangle having three sides. This is one of the most basic geometric definitions.,0.3872946798801422,b11,3.5208757,10.270875
b12_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b12_causal_substitution,hallucinated_b12_causal_substitution,The relevant fact is that a standard violin has four strings. The instrument is commonly tuned in fifths.,The relevant fact is that a standard violin has four strings because the wood grain grows in quarters. The instrument is commonly tuned in fifths.,0.3027573823928833,b12,5.4355803,10.56026
b12_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b12_definition_substitution,hallucinated_b12_definition_substitution,"In this case, a standard violin has four strings. The instrument is commonly tuned in fifths.","In this case, a standard violin has four keys. The instrument is commonly tuned in fifths.",0.4863450527191162,b12,3.253553,12.103882
b12_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b12_entity_swap,hallucinated_b12_entity_swap,The short answer is: A standard violin has four strings. The instrument is commonly tuned in fifths.,The short answer is: A standard cello has four strings. The instrument is commonly tuned in fifths.,0.5839513540267944,b12,4.168896,9.739603
b12_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b12_numeric_distortion,hallucinated_b12_numeric_distortion,A concise response would be that a standard violin has four strings. The instrument is commonly tuned in fifths.,A concise response would be that a standard violin has five strings. The instrument is commonly tuned in fifths.,0.16342660784721375,b12,2.640568,11.204679
b12_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b12_role_inversion,hallucinated_b12_role_inversion,A standard violin has four strings. The instrument is commonly tuned in fifths.,Four strings have a standard violin rather than a standard violin having four strings. The instrument is commonly tuned in fifths.,0.421497106552124,b12,3.888443,10.752846
b13_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b13_causal_substitution,hallucinated_b13_causal_substitution,Binary uses the digits 0 and 1. This representation underlies digital computation.,Binary uses the digits 0 and 1 because processors can only display two colors. This representation underlies digital computation.,0.4032149612903595,b13,3.219428,11.539746
b13_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b13_definition_substitution,hallucinated_b13_definition_substitution,The relevant fact is that binary uses the digits 0 and 1. This representation underlies digital computation.,The relevant fact is that binary uses the letters 0 and 1. This representation underlies digital computation.,0.2257210612297058,b13,3.0335326,12.068279
b13_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b13_entity_swap,hallucinated_b13_entity_swap,A concise response would be that binary uses the digits 0 and 1. This representation underlies digital computation.,A concise response would be that decimal uses the digits 0 and 1. This representation underlies digital computation.,0.7643780708312988,b13,2.238855,11.587446
b13_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b13_numeric_distortion,hallucinated_b13_numeric_distortion,"In this case, binary uses the digits 0 and 1. This representation underlies digital computation.","In this case, binary uses the digits 0, 1, and 2. This representation underlies digital computation.",0.1751885861158371,b13,5.274566,11.178665
b13_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b13_role_inversion,hallucinated_b13_role_inversion,The short answer is: Binary uses the digits 0 and 1. This representation underlies digital computation.,The short answer is: The digits 0 and 1 use binary rather than binary using the digits 0 and 1. This representation underlies digital computation.,0.44702425599098206,b13,2.7714775,11.75674
b14_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b14_causal_substitution,hallucinated_b14_causal_substitution,The short answer is: Inflation refers to a sustained rise in the general price level. It reduces purchasing power when wages do not keep up.,The short answer is: Inflation refers to a sustained rise in the general price level because coins become physically larger. It reduces purchasing power when wages do not keep up.,0.26469334959983826,b14,5.6063457,12.553401
b14_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b14_definition_substitution,hallucinated_b14_definition_substitution,Inflation refers to a sustained rise in the general price level. It reduces purchasing power when wages do not keep up.,Inflation refers to a sustained rise in the general employment level. It reduces purchasing power when wages do not keep up.,0.20226624608039856,b14,4.8580937,10.354928
b14_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b14_entity_swap,hallucinated_b14_entity_swap,"In this case, inflation refers to a sustained rise in the general price level. It reduces purchasing power when wages do not keep up.","In this case, deflation refers to a sustained rise in the general price level. It reduces purchasing power when wages do not keep up.",0.5836986899375916,b14,3.955242,10.648118
b14_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b14_numeric_distortion,hallucinated_b14_numeric_distortion,The relevant fact is that inflation refers to a sustained rise in the general price level. It reduces purchasing power when wages do not keep up.,The relevant fact is that inflation refers to a sustained tenfold rise in the general price level. It reduces purchasing power when wages do not keep up.,0.2316325455904007,b14,1.8934027,10.304918
b14_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b14_role_inversion,hallucinated_b14_role_inversion,A concise response would be that inflation refers to a sustained rise in the general price level. It reduces purchasing power when wages do not keep up.,A concise response would be that the general price level refers to inflation rather than inflation referring to the price level trend. It reduces purchasing power when wages do not keep up.,0.8205454349517822,b14,5.1727805,12.100795
b15_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b15_causal_substitution,hallucinated_b15_causal_substitution,A concise response would be that a standard basketball team has five players on the court at one time. Bench players are not counted in the live on-court lineup.,A concise response would be that a standard basketball team has five players on the court because each hoop requires two defenders and a referee. Bench players are not counted in the live on-court lineup.,0.2715838551521301,b15,3.8470993,12.0315695
b15_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b15_definition_substitution,hallucinated_b15_definition_substitution,The short answer is: A standard basketball team has five players on the court at one time. Bench players are not counted in the live on-court lineup.,The short answer is: A standard basketball team has five coaches on the court at one time. Bench players are not counted in the live on-court lineup.,0.5110037922859192,b15,4.247488,11.731178
b15_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b15_entity_swap,hallucinated_b15_entity_swap,The relevant fact is that a standard basketball team has five players on the court at one time. Bench players are not counted in the live on-court lineup.,The relevant fact is that a standard soccer team has five players on the court at one time. Bench players are not counted in the live on-court lineup.,0.4829689562320709,b15,4.7556005,11.862055
b15_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b15_numeric_distortion,hallucinated_b15_numeric_distortion,A standard basketball team has five players on the court at one time. Bench players are not counted in the live on-court lineup.,A standard basketball team has six players on the court at one time. Bench players are not counted in the live on-court lineup.,0.1774972379207611,b15,4.873583,12.362954
b15_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b15_role_inversion,hallucinated_b15_role_inversion,"In this case, a standard basketball team has five players on the court at one time. Bench players are not counted in the live on-court lineup.","In this case, five players have a basketball court at one time rather than a basketball team having five players on the court. Bench players are not counted in the live on-court lineup.",0.3426353335380554,b15,3.8002896,10.052506
b16_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b16_causal_substitution,hallucinated_b16_causal_substitution,"In this case, vaccines help the immune system recognize pathogens in advance. This can improve protection during later exposure.","In this case, vaccines help the immune system recognize pathogens in advance because they trap germs behind a permanent barrier. This can improve protection during later exposure.",0.1978529840707779,b16,2.7142575,11.305521
b16_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b16_definition_substitution,hallucinated_b16_definition_substitution,A concise response would be that vaccines help the immune system recognize pathogens in advance. This can improve protection during later exposure.,A concise response would be that vaccines help the digestive system recognize pathogens in advance. This can improve protection during later exposure.,0.3384954035282135,b16,4.772642,11.545745
b16_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b16_entity_swap,hallucinated_b16_entity_swap,Vaccines help the immune system recognize pathogens in advance. This can improve protection during later exposure.,Antibiotics help the immune system recognize pathogens in advance. This can improve protection during later exposure.,0.8422054648399353,b16,3.190315,11.130427
b16_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b16_numeric_distortion,hallucinated_b16_numeric_distortion,The short answer is: Vaccines help the immune system recognize pathogens in advance. This can improve protection during later exposure.,The short answer is: Vaccines help the immune system recognize ten pathogens in advance. This can improve protection during later exposure.,0.3750881552696228,b16,2.1168604,10.317021
b16_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b16_role_inversion,hallucinated_b16_role_inversion,The relevant fact is that vaccines help the immune system recognize pathogens in advance. This can improve protection during later exposure.,The relevant fact is that pathogens help vaccines recognize the immune system in advance rather than vaccines helping the immune system recognize pathogens. This can improve protection during later exposure.,0.4757155179977417,b16,4.4052653,9.788194
