pair_id,question,error_family,truthful_sample_id,hallucinated_sample_id,truthful_answer,hallucinated_answer,delta_norm,base_id,atlas_pca1,atlas_pca2,atlas_umap1,atlas_umap2,own_family_projection_energy,best_other_projection_energy,projection_margin,proj_causal_substitution,proj_definition_substitution,proj_entity_swap,proj_numeric_distortion,proj_role_inversion
b03_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b03_definition_substitution,hallucinated_b03_definition_substitution,The relevant fact is that gold has the chemical symbol Au. The abbreviation comes from the Latin word aurum.,The relevant fact is that gold has the chemical formula Au. The abbreviation comes from the Latin word aurum.,0.16634944081306458,b03,-0.93769056,-0.38188437,1.4722936,0.998491,0.0156782865524292,0.22990576922893524,-0.21422748267650604,0.08602054417133331,0.0156782865524292,0.04009110480546951,0.16724158823490143,0.22990576922893524
b03_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b03_entity_swap,hallucinated_b03_entity_swap,A concise response would be that gold has the chemical symbol Au. The abbreviation comes from the Latin word aurum.,A concise response would be that gold has the chemical symbol Ag. The abbreviation comes from the Latin word aurum.,0.23089714348316193,b03,-0.68708646,0.06680963,2.4073477,1.0842742,0.006287779659032822,0.18587781488895416,-0.17959003522992134,0.09392789006233215,0.028341112658381462,0.006287779659032822,0.11290796846151352,0.18587781488895416
b03_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b03_numeric_distortion,hallucinated_b03_numeric_distortion,"In this case, gold has the chemical symbol Au. The abbreviation comes from the Latin word aurum.","In this case, gold has the chemical symbol Au2. The abbreviation comes from the Latin word aurum.",0.20023629069328308,b03,-1.1305757,0.24414623,1.0524596,-1.3184422,0.07741107791662216,0.29070335626602173,-0.21329227834939957,0.09493017941713333,0.025874419137835503,0.012673108838498592,0.07741107791662216,0.29070335626602173
b03_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b03_role_inversion,hallucinated_b03_role_inversion,Gold has the chemical symbol Au. The abbreviation comes from the Latin word aurum.,Au has the chemical symbol gold rather than gold having the chemical symbol Au. The abbreviation comes from the Latin word aurum.,0.3744698762893677,b03,-0.052233554,0.06732845,4.439048,4.1602907,0.1019616574048996,0.08584219217300415,0.016119465231895447,0.07837233692407608,0.023082124069333076,0.013972579501569271,0.08584219217300415,0.1019616574048996
b04_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b04_causal_substitution,hallucinated_b04_causal_substitution,Lisbon is the capital of Portugal. It lies on the western side of the Iberian Peninsula.,Lisbon is the capital of Portugal because it is the country's tallest mountain. It lies on the western side of the Iberian Peninsula.,0.4067886769771576,b04,-0.4573024,1.1529202,3.4317255,-1.7730653,0.28284698724746704,0.13093751668930054,0.1519094705581665,0.28284698724746704,0.043755970895290375,0.012222442775964737,0.10573926568031311,0.13093751668930054
b04_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b04_definition_substitution,hallucinated_b04_definition_substitution,Briefly: lisbon is the capital of Portugal. It lies on the western side of the Iberian Peninsula.,Briefly: lisbon is the largest province of Portugal. It lies on the western side of the Iberian Peninsula.,0.38753825426101685,b04,0.24589866,0.2411365,3.642088,4.726138,0.052872054278850555,0.11600993573665619,-0.06313788145780563,0.046225909143686295,0.052872054278850555,0.03901175409555435,0.03142095357179642,0.11600993573665619
b04_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b04_entity_swap,hallucinated_b04_entity_swap,"In this case, lisbon is the capital of Portugal. It lies on the western side of the Iberian Peninsula.","In this case, madrid is the capital of Portugal. It lies on the western side of the Iberian Peninsula.",0.5697066187858582,b04,0.6218078,-0.09871908,6.8902597,6.3664093,0.08314026147127151,0.07714495807886124,0.005995303392410278,0.053078994154930115,0.01884656399488449,0.08314026147127151,0.05451691895723343,0.07714495807886124
b04_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b04_numeric_distortion,hallucinated_b04_numeric_distortion,The relevant fact is that lisbon is the capital of Portugal. It lies on the western side of the Iberian Peninsula.,The relevant fact is that lisbon is one of the two capitals of Portugal. It lies on the western side of the Iberian Peninsula.,0.199143186211586,b04,-0.28648093,0.41999087,2.5401611,-0.12684274,0.04733508452773094,0.22356966137886047,-0.17623457685112953,0.1331806778907776,0.023616230115294456,0.0786338597536087,0.04733508452773094,0.22356966137886047
b04_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b04_role_inversion,hallucinated_b04_role_inversion,The short answer is: Lisbon is the capital of Portugal. It lies on the western side of the Iberian Peninsula.,The short answer is: Portugal is the capital of Lisbon rather than Lisbon being the capital of Portugal. It lies on the western side of the Iberian Peninsula.,0.4278746545314789,b04,0.032804,-0.106224366,5.318355,4.2387633,0.07244040817022324,0.10736482590436935,-0.03492441773414612,0.07095739245414734,0.017312228679656982,0.01189445611089468,0.10736482590436935,0.07244040817022324
b05_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b05_causal_substitution,hallucinated_b05_causal_substitution,The short answer is: Day and night alternate because Earth rotates on its axis. The cycle repeats over roughly twenty-four hours.,The short answer is: Day and night alternate because the Moon covers different parts of the sky on a schedule. The cycle repeats over roughly twenty-four hours.,0.3577835261821747,b05,0.12219382,0.8959026,3.011263,-0.7885954,0.2098643183708191,0.1831076443195343,0.02675667405128479,0.2098643183708191,0.032257162034511566,0.10639485716819763,0.026824090629816055,0.1831076443195343
b05_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b05_definition_substitution,hallucinated_b05_definition_substitution,Day and night alternate because Earth rotates on its axis. The cycle repeats over roughly twenty-four hours.,Day and night alternate because Earth revolves on its axis. The cycle repeats over roughly twenty-four hours.,0.07289675623178482,b05,0.63605577,-0.36907563,7.693341,8.599974,0.060243699699640274,0.215114563703537,-0.1548708640038967,0.08854018896818161,0.060243699699640274,0.215114563703537,0.118602454662323,0.16631753742694855
b05_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b05_entity_swap,hallucinated_b05_entity_swap,The relevant fact is that day and night alternate because Earth rotates on its axis. The cycle repeats over roughly twenty-four hours.,The relevant fact is that day and night alternate because Mars rotates on its axis. The cycle repeats over roughly twenty-four hours.,0.6341157555580139,b05,2.6463227,-0.9669113,9.953887,8.75237,0.4897916316986084,0.1509087234735489,0.3388829082250595,0.020315799862146378,0.07358558475971222,0.4897916316986084,0.043526094406843185,0.1509087234735489
b05_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b05_numeric_distortion,hallucinated_b05_numeric_distortion,Briefly: day and night alternate because Earth rotates on its axis. The cycle repeats over roughly twenty-four hours.,Briefly: day and night alternate because Earth rotates on its axis every twelve hours. The cycle repeats over roughly twenty-four hours.,0.1272658407688141,b05,0.6392574,-0.30459547,7.6371827,7.5602994,0.12303856015205383,0.1529543548822403,-0.029915794730186462,0.08565723896026611,0.05111534520983696,0.1529543548822403,0.12303856015205383,0.10018769651651382
b05_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b05_role_inversion,hallucinated_b05_role_inversion,A concise response would be that day and night alternate because Earth rotates on its axis. The cycle repeats over roughly twenty-four hours.,A concise response would be that earth rotates because day and night alternate rather than day and night alternating because Earth rotates. The cycle repeats over roughly twenty-four hours.,0.579706072807312,b05,-1.0280558,0.30312756,0.6153924,-1.5749049,0.3355240225791931,0.07660958915948868,0.25891443341970444,0.07660958915948868,0.061156246811151505,0.05657393857836723,0.05644733086228371,0.3355240225791931
b06_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b06_causal_substitution,hallucinated_b06_causal_substitution,A concise response would be that jane Austen wrote Pride and Prejudice. The novel is a standard work in English literature courses.,A concise response would be that jane Austen wrote Pride and Prejudice because the title was assigned to her by a royal court. The novel is a standard work in English literature courses.,0.7095414400100708,b06,-0.73812646,4.5014534,4.0680857,-2.6041899,0.8888185024261475,0.13077135384082794,0.7580471485853195,0.8888185024261475,0.040903836488723755,0.02889145351946354,0.07245234400033951,0.13077135384082794
b06_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b06_definition_substitution,hallucinated_b06_definition_substitution,The short answer is: Jane Austen wrote Pride and Prejudice. The novel is a standard work in English literature courses.,The short answer is: Jane Austen translated Pride and Prejudice. The novel is a standard work in English literature courses.,0.4928281009197235,b06,-0.0956961,1.7795812,3.4514978,-1.3735319,0.1679530143737793,0.22055530548095703,-0.052602291107177734,0.22055530548095703,0.1679530143737793,0.006007480900734663,0.02413926087319851,0.1314878910779953
b06_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b06_entity_swap,hallucinated_b06_entity_swap,Briefly: jane Austen wrote Pride and Prejudice. The novel is a standard work in English literature courses.,Briefly: charlotte Bronte wrote Pride and Prejudice. The novel is a standard work in English literature courses.,0.35299426317214966,b06,0.08981528,1.0051894,3.1344664,-1.2337027,0.047336284071207047,0.22201991081237793,-0.17468362674117088,0.22201991081237793,0.022161215543746948,0.047336284071207047,0.036035895347595215,0.12111122906208038
b06_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b06_numeric_distortion,hallucinated_b06_numeric_distortion,Jane Austen wrote Pride and Prejudice. The novel is a standard work in English literature courses.,Jane Austen wrote the three-volume poem Pride and Prejudice. The novel is a standard work in English literature courses.,0.3775564730167389,b06,-0.62198067,0.22532679,3.322274,-0.8005186,0.16919538378715515,0.1942467987537384,-0.025051414966583252,0.1942467987537384,0.01649523712694645,0.019028164446353912,0.16919538378715515,0.13752132654190063
b06_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b06_role_inversion,hallucinated_b06_role_inversion,"In this case, jane Austen wrote Pride and Prejudice. The novel is a standard work in English literature courses.","In this case, pride and Prejudice wrote Jane Austen rather than Jane Austen writing Pride and Prejudice. The novel is a standard work in English literature courses.",0.6236276626586914,b06,-0.8253798,0.06302232,1.5299037,-1.3402661,0.2611097991466522,0.06120212376117706,0.19990767538547516,0.042041752487421036,0.034234922379255295,0.017790477722883224,0.06120212376117706,0.2611097991466522
b07_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b07_causal_substitution,hallucinated_b07_causal_substitution,"In this case, the mantle is the layer directly beneath Earth's crust. It is made largely of hot rock over geological timescales.","In this case, the mantle is the layer directly beneath Earth's crust because sunlight pushes it downward. It is made largely of hot rock over geological timescales.",0.19566309452056885,b07,-0.5114051,-0.10377344,1.4868267,-0.3331136,0.041907839477062225,0.250246524810791,-0.2083386853337288,0.041907839477062225,0.06348232179880142,0.07618065923452377,0.08976682275533676,0.250246524810791
b07_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b07_definition_substitution,hallucinated_b07_definition_substitution,A concise response would be that the mantle is the layer directly beneath Earth's crust. It is made largely of hot rock over geological timescales.,A concise response would be that the mantle is the atmosphere directly beneath Earth's crust. It is made largely of hot rock over geological timescales.,0.2730798125267029,b07,0.022931948,0.08947136,4.7683105,1.8622575,0.09326307475566864,0.16577427089214325,-0.07251119613647461,0.025559378787875175,0.09326307475566864,0.06320273131132126,0.06312812119722366,0.16577427089214325
b07_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b07_entity_swap,hallucinated_b07_entity_swap,The mantle is the layer directly beneath Earth's crust. It is made largely of hot rock over geological timescales.,The core is the layer directly beneath Earth's crust. It is made largely of hot rock over geological timescales.,0.7192088961601257,b07,1.647686,-0.9098113,8.712441,7.906268,0.25334569811820984,0.10502978414297104,0.1483159139752388,0.013949455693364143,0.036820825189352036,0.25334569811820984,0.10502978414297104,0.046313706785440445
b07_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b07_numeric_distortion,hallucinated_b07_numeric_distortion,The short answer is: The mantle is the layer directly beneath Earth's crust. It is made largely of hot rock over geological timescales.,The short answer is: The mantle is the second layer directly beneath Earth's crust. It is made largely of hot rock over geological timescales.,0.2556114196777344,b07,-1.2706503,-1.6144702,-0.13160701,1.9221485,0.3525311052799225,0.19090329110622406,0.16162781417369843,0.03672831133008003,0.01734481379389763,0.05029391124844551,0.3525311052799225,0.19090329110622406
b07_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b07_role_inversion,hallucinated_b07_role_inversion,The relevant fact is that the mantle is the layer directly beneath Earth's crust. It is made largely of hot rock over geological timescales.,The relevant fact is that earth's crust is the layer directly beneath the mantle rather than the mantle being directly beneath the crust. It is made largely of hot rock over geological timescales.,0.4538510739803314,b07,-0.26944074,-0.33410153,2.7805936,3.61643,0.14287211000919342,0.0988379493355751,0.04403416067361832,0.023946624249219894,0.013446332886815071,0.018298644572496414,0.0988379493355751,0.14287211000919342
b08_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b08_causal_substitution,hallucinated_b08_causal_substitution,The relevant fact is that a thermometer measures body temperature. Clinicians use it when checking for fever.,The relevant fact is that a thermometer measures body temperature because it listens to the heartbeat. Clinicians use it when checking for fever.,0.24087342619895935,b08,-0.47443017,-0.1650613,2.8164525,1.4493892,0.05011419951915741,0.20302370190620422,-0.15290950238704681,0.05011419951915741,0.01936822012066841,0.04019353166222572,0.08940121531486511,0.20302370190620422
b08_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b08_definition_substitution,hallucinated_b08_definition_substitution,"In this case, a thermometer measures body temperature. Clinicians use it when checking for fever.","In this case, a thermometer is a treatment for body temperature. Clinicians use it when checking for fever.",0.30210378766059875,b08,0.26427794,-0.054985743,3.1031375,4.6721263,0.024793706834316254,0.14263585209846497,-0.11784214526414871,0.03601209446787834,0.024793706834316254,0.07440587878227234,0.039312899112701416,0.14263585209846497
b08_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b08_entity_swap,hallucinated_b08_entity_swap,The short answer is: A thermometer measures body temperature. Clinicians use it when checking for fever.,The short answer is: A stethoscope measures body temperature. Clinicians use it when checking for fever.,0.6009726524353027,b08,0.6829354,-0.5114998,7.503276,7.4966383,0.14507094025611877,0.10388272255659103,0.04118821769952774,0.040469590574502945,0.025265472009778023,0.14507094025611877,0.09875354915857315,0.10388272255659103
b08_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b08_numeric_distortion,hallucinated_b08_numeric_distortion,A concise response would be that a thermometer measures body temperature. Clinicians use it when checking for fever.,A concise response would be that a thermometer measures the body's ten-point temperature scale. Clinicians use it when checking for fever.,0.36850911378860474,b08,-0.9474492,-2.418946,-0.97213537,2.2153182,0.4751300513744354,0.10313424468040466,0.37199580669403076,0.023490160703659058,0.01909594237804413,0.09182725101709366,0.4751300513744354,0.10313424468040466
b08_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b08_role_inversion,hallucinated_b08_role_inversion,Briefly: a thermometer measures body temperature. Clinicians use it when checking for fever.,Briefly: body temperature measures a thermometer rather than a thermometer measuring body temperature. Clinicians use it when checking for fever.,0.5513882637023926,b08,0.40753585,0.19764975,5.162368,4.853703,0.05153268948197365,0.07196266949176788,-0.020429980009794235,0.07196266949176788,0.022015735507011414,0.01942388527095318,0.04851415380835533,0.05153268948197365
b09_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b09_causal_substitution,hallucinated_b09_causal_substitution,Briefly: the Bill of Rights contains ten amendments. These amendments protect a set of foundational civil liberties.,Briefly: the Bill of Rights contains ten amendments because the Supreme Court rewrites them daily. These amendments protect a set of foundational civil liberties.,0.38248398900032043,b09,-0.43490967,0.44117448,2.963799,-0.16817904,0.1577906310558319,0.14526350796222687,0.012527123093605042,0.1577906310558319,0.014759253710508347,0.007419238798320293,0.09316225349903107,0.14526350796222687
b09_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b09_definition_substitution,hallucinated_b09_definition_substitution,The relevant fact is that the Bill of Rights contains ten amendments. These amendments protect a set of foundational civil liberties.,The relevant fact is that the Bill of Rights contains ten court rulings. These amendments protect a set of foundational civil liberties.,0.36296552419662476,b09,-0.44100988,0.03192244,4.2275333,1.0668644,0.07268915325403214,0.21405792236328125,-0.14136876910924911,0.028540903702378273,0.07268915325403214,0.0395570769906044,0.07325973361730576,0.21405792236328125
b09_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b09_entity_swap,hallucinated_b09_entity_swap,A concise response would be that the Bill of Rights contains ten amendments. These amendments protect a set of foundational civil liberties.,A concise response would be that the Constitution contains ten amendments. These amendments protect a set of foundational civil liberties.,0.47390252351760864,b09,-0.0918396,-0.08149677,2.8654366,4.125442,0.036014992743730545,0.1452339142560959,-0.10921892151236534,0.045950982719659805,0.020539049059152603,0.036014992743730545,0.06982266157865524,0.1452339142560959
b09_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b09_numeric_distortion,hallucinated_b09_numeric_distortion,"In this case, the Bill of Rights contains ten amendments. These amendments protect a set of foundational civil liberties.","In this case, the Bill of Rights contains twelve amendments. These amendments protect a set of foundational civil liberties.",0.347432941198349,b09,-1.9925059,-2.5862784,-1.4782209,2.150467,0.5379275679588318,0.18090568482875824,0.35702188313007355,0.020076507702469826,0.019139142706990242,0.026929643005132675,0.5379275679588318,0.18090568482875824
b09_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b09_role_inversion,hallucinated_b09_role_inversion,The Bill of Rights contains ten amendments. These amendments protect a set of foundational civil liberties.,Ten amendments contain the Bill of Rights rather than the Bill of Rights containing ten amendments. These amendments protect a set of foundational civil liberties.,0.5793958902359009,b09,-0.5588357,-0.3229642,2.2482965,2.1397502,0.16006259620189667,0.13600881397724152,0.02405378222465515,0.054125476628541946,0.01861039735376835,0.012081249617040157,0.13600881397724152,0.16006259620189667
b10_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b10_causal_substitution,hallucinated_b10_causal_substitution,An antonym is a word with an opposite meaning. This concept is taught in basic vocabulary study.,An antonym is a word with an opposite meaning because opposite words always rhyme. This concept is taught in basic vocabulary study.,0.3544063866138458,b10,0.032278556,0.24412492,4.3906946,3.9563308,0.10018009692430496,0.10437009483575821,-0.004189997911453247,0.10018009692430496,0.047056645154953,0.03179198503494263,0.08546999096870422,0.10437009483575821
b10_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b10_definition_substitution,hallucinated_b10_definition_substitution,Briefly: an antonym is a word with an opposite meaning. This concept is taught in basic vocabulary study.,Briefly: an antonym is a sentence with an opposite meaning. This concept is taught in basic vocabulary study.,0.2341623455286026,b10,0.14246352,-0.10668946,4.68805,5.110064,0.057280488312244415,0.09719233959913254,-0.03991185128688812,0.0298630278557539,0.057280488312244415,0.012901208363473415,0.09719233959913254,0.06987855583429337
b10_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b10_entity_swap,hallucinated_b10_entity_swap,"In this case, an antonym is a word with an opposite meaning. This concept is taught in basic vocabulary study.","In this case, a synonym is a word with an opposite meaning. This concept is taught in basic vocabulary study.",0.7072038054466248,b10,0.9027372,-0.26272738,6.5696297,6.5386477,0.10413927584886551,0.07335817813873291,0.0307810977101326,0.012054729275405407,0.006888804025948048,0.10413927584886551,0.023663220927119255,0.07335817813873291
b10_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b10_numeric_distortion,hallucinated_b10_numeric_distortion,The relevant fact is that an antonym is a word with an opposite meaning. This concept is taught in basic vocabulary study.,The relevant fact is that an antonym is a word with two opposite meanings at once. This concept is taught in basic vocabulary study.,0.2241254448890686,b10,-0.30401558,0.57685053,3.4199471,0.6992652,0.04479087516665459,0.17559464275836945,-0.13080376759171486,0.10619641840457916,0.0592229925096035,0.019552068784832954,0.04479087516665459,0.17559464275836945
b10_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b10_role_inversion,hallucinated_b10_role_inversion,The short answer is: An antonym is a word with an opposite meaning. This concept is taught in basic vocabulary study.,The short answer is: An opposite meaning is a word with an antonym rather than an antonym being a word with an opposite meaning. This concept is taught in basic vocabulary study.,0.4570390284061432,b10,0.1817302,-0.1591921,4.9724083,5.4810433,0.08588235080242157,0.053758226335048676,0.032124124467372894,0.014580375514924526,0.010054653510451317,0.010768294334411621,0.053758226335048676,0.08588235080242157
b11_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b11_causal_substitution,hallucinated_b11_causal_substitution,The short answer is: A triangle has three sides. This is one of the most basic geometric definitions.,The short answer is: A triangle has three sides because parallel lines force it to close that way. This is one of the most basic geometric definitions.,0.36053764820098877,b11,0.21995695,0.28500378,3.0844162,0.504357,0.11096920818090439,0.1591721922159195,-0.048202984035015106,0.11096920818090439,0.027646899223327637,0.09611725807189941,0.04351861774921417,0.1591721922159195
b11_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b11_definition_substitution,hallucinated_b11_definition_substitution,A triangle has three sides. This is one of the most basic geometric definitions.,A triangle is a curve with three sides. This is one of the most basic geometric definitions.,0.4214772880077362,b11,0.36586776,0.51026666,3.186623,0.1992527,0.10247747600078583,0.1622283160686493,-0.059750840067863464,0.1193985790014267,0.10247747600078583,0.12681008875370026,0.05582311749458313,0.1622283160686493
